slug,brand,name,category,label,declaredType,detectedType,url,formatValid,duplicateCount,status,httpStatus,finalUrl,redirectCount,expectedDomain,domainMatch,checkedAt,note
shiro-1,SHIRO,サボン オードパルファン,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00t269n.k90d64bd.g00t269n.k90d7808/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Farianakosume%2F4580514122307%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Farianakosume%2Fi%2F10001708%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/arianakosume/4580514122307/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:44:43.466Z,
shiro-1,SHIRO,サボン オードパルファン,source,1:official,,,https://shiro-shiro.jp/item/12702.html,true,2,redirect,200,https://shiro-shiro.jp/ec/pro/disp/1/12702,2,shiro-shiro.jp,true,2026-07-18T12:44:44.625Z,duplicate_url_across_fields
narciso-rodriguez-1,Narciso Rodriguez,フォー ハー,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pu2mn.k90d68f9.g00pu2mn.k90d7381/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fcosmelink%2F3423478515956%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fcosmelink%2Fi%2F10075215%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/cosmelink/3423478515956/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:44:55.524Z,
le-labo-2,Le Labo,アナザー 13,purchase,official,product,,https://www.lelabofragrances.jp/products/another-13_134,true,2,ok,200,https://www.lelabofragrances.jp/products/another-13_134,0,www.lelabofragrances.jp,true,2026-07-18T12:44:56.180Z,duplicate_url_across_fields
le-labo-2,Le Labo,アナザー 13,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00uaebn.k90d67ee.g00uaebn.k90d7d30/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fhewuakaneshop%2F2023061406%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fhewuakaneshop%2Fi%2F10000872%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/hewuakaneshop/2023061406/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:45:07.247Z,
le-labo-2,Le Labo,アナザー 13,source,1:official,,,https://www.lelabofragrances.jp/products/another-13_134,true,2,ok,200,https://www.lelabofragrances.jp/products/another-13_134,0,www.lelabofragrances.jp,true,2026-07-18T12:45:07.934Z,duplicate_url_across_fields
maison-margiela-2,Maison Margiela,レイジー サンデー モーニング,purchase,official,product,,https://www.maisonmargiela.com/ja-jp/%E3%83%AC%E3%82%A4%E3%82%B8%E3%83%BC%E3%82%B5%E3%83%B3%E3%83%87%E3%83%BC-%E3%83%A2%E3%83%BC%E3%83%8B%E3%83%B3%E3%82%B0-%E3%82%AA%E3%83%BC%E3%83%89%E3%83%88%E3%83%AF%E3%83%AC%E3%80%8C%E3%83%AC%E3%83%97%E3%83%AA%E3%82%AB%E3%80%8D30ml-S33YX0111S12831961.html,true,2,ok,200,https://www.maisonmargiela.com/ja-jp/%E3%83%AC%E3%82%A4%E3%82%B8%E3%83%BC%E3%82%B5%E3%83%B3%E3%83%87%E3%83%BC-%E3%83%A2%E3%83%BC%E3%83%8B%E3%83%B3%E3%82%B0-%E3%82%AA%E3%83%BC%E3%83%89%E3%83%88%E3%83%AF%E3%83%AC%E3%80%8C%E3%83%AC%E3%83%97%E3%83%AA%E3%82%AB%E3%80%8D30ml-S33YX0111S12831961.html,0,www.maisonmargiela.com,true,2026-07-18T12:45:09.128Z,duplicate_url_across_fields
maison-margiela-2,Maison Margiela,レイジー サンデー モーニング,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00snpon.k90d69e1.g00snpon.k90d7baa/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fcosmediva%2F3605521932464%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fcosmediva%2Fi%2F10007191%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/cosmediva/3605521932464/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:45:21.450Z,
maison-margiela-2,Maison Margiela,レイジー サンデー モーニング,source,1:official,,,https://www.maisonmargiela.com/ja-jp/%E3%83%AC%E3%82%A4%E3%82%B8%E3%83%BC%E3%82%B5%E3%83%B3%E3%83%87%E3%83%BC-%E3%83%A2%E3%83%BC%E3%83%8B%E3%83%B3%E3%82%B0-%E3%82%AA%E3%83%BC%E3%83%89%E3%83%88%E3%83%AF%E3%83%AC%E3%80%8C%E3%83%AC%E3%83%97%E3%83%AA%E3%82%AB%E3%80%8D30ml-S33YX0111S12831961.html,true,2,ok,200,https://www.maisonmargiela.com/ja-jp/%E3%83%AC%E3%82%A4%E3%82%B8%E3%83%BC%E3%82%B5%E3%83%B3%E3%83%87%E3%83%BC-%E3%83%A2%E3%83%BC%E3%83%8B%E3%83%B3%E3%82%B0-%E3%82%AA%E3%83%BC%E3%83%89%E3%83%88%E3%83%AF%E3%83%AC%E3%80%8C%E3%83%AC%E3%83%97%E3%83%AA%E3%82%AB%E3%80%8D30ml-S33YX0111S12831961.html,0,www.maisonmargiela.com,true,2026-07-18T12:45:22.634Z,duplicate_url_across_fields
narciso-rodriguez-2,Narciso Rodriguez,フォー ヒム,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00txi5n.k90d68cf.g00txi5n.k90d7a43/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fhline-international%2F762566%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fhline-international%2Fi%2F10050717%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/hline-international/762566/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:45:33.768Z,
glossier-1,Glossier,ユー,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00rsgyn.k90d6eeb.g00rsgyn.k90d7777/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Famericana%2Fjm0000398%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Famericana%2Fi%2F10045978%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/americana/jm0000398/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:45:44.823Z,
bvlgari-2,Bvlgari,ブルガリ プールオム,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00uj2in.k90d63df.g00uj2in.k90d72df/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fdreamlifejapan%2Fdl0007-1%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fdreamlifejapan%2Fi%2F10000013%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/dreamlifejapan/dl0007-1/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:45:55.869Z,
aesop-1,Aesop,タシット,purchase,official,product,,https://www.aesop.com/jp/p/fragrance/fresh/tacit-eau-de-parfum/,true,1,blocked,403,https://www.aesop.co.jp/jp/p/fragrance/fresh/tacit-eau-de-parfum/,1,www.aesop.com,false,2026-07-18T12:45:56.576Z,domain_mismatch
aesop-1,Aesop,タシット,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00s3q0n.k90d68a5.g00s3q0n.k90d785c/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fcosme-venus%2F9319944006568%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fcosme-venus%2Fi%2F10007554%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/cosme-venus/9319944006568/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:46:07.800Z,
aesop-1,Aesop,タシット,source,1:official,,,https://www.aesop.com/jp/c/fragrance/,true,1,blocked,403,https://www.aesop.co.jp/jp/c/fragrance/,1,www.aesop.com,false,2026-07-18T12:46:08.552Z,domain_mismatch
davidoff-1,Davidoff,クール ウォーター,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00ss3zn.k90d6334.g00ss3zn.k90d7b5a/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuiandco%2Fpage-dav002-200%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuiandco%2Fi%2F10003698%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/kousuiandco/page-dav002-200/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:46:20.059Z,
giorgio-armani-3,Giorgio Armani,アクア ディ ジオ,purchase,official,product,,https://www.armani.com/ja-jp/giorgio-armani/fragrances/giorgio-armani/acqua-di-gio/,true,2,ok,200,https://www.armani.com/ja-jp/giorgio-armani/fragrances/giorgio-armani/acqua-di-gio/,0,www.armani.com,true,2026-07-18T12:46:20.618Z,duplicate_url_across_fields
giorgio-armani-3,Giorgio Armani,アクア ディ ジオ,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pv5mn.k90d6eb3.g00pv5mn.k90d71f1/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuimonogatari%2F924377%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuimonogatari%2Fi%2F10012567%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/kousuimonogatari/924377/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:46:32.990Z,
giorgio-armani-3,Giorgio Armani,アクア ディ ジオ,source,1:official,,,https://www.armani.com/ja-jp/giorgio-armani/fragrances/giorgio-armani/acqua-di-gio/,true,2,ok,200,https://www.armani.com/ja-jp/giorgio-armani/fragrances/giorgio-armani/acqua-di-gio/,0,www.armani.com,true,2026-07-18T12:46:33.542Z,duplicate_url_across_fields
issey-miyake-1,Issey Miyake,ロードゥ イッセイ プールオム,purchase,official,product,,https://www.isseymiyake.com/en/products/ip75az111,true,1,redirect,200,https://www.isseymiyake.com/products/ip75az111,1,www.isseymiyake.com,true,2026-07-18T12:46:34.397Z,
issey-miyake-1,Issey Miyake,ロードゥ イッセイ プールオム,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pv5mn.k90d6eb3.g00pv5mn.k90d71f1/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuimonogatari%2Fiss1521%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuimonogatari%2Fi%2F10049238%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://transition.afl.rakuten.co.jp/items/list?surl=kousuimonogatari&iurl=iss1521&e=9276a59db7409a6ae4a539c657ba3021fe6165778f01cab402de1020dc5bb1f9&scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:46:35.366Z,
issey-miyake-1,Issey Miyake,ロードゥ イッセイ プールオム,source,1:official,,,https://www.isseymiyakeparfums.com/en/issey-miyake-l%E2%80%99eau-d%E2%80%99issey-pour-homme-eau-de-toilette-EIH_EDT.html,true,1,ok,200,https://www.isseymiyakeparfums.com/en/issey-miyake-l%E2%80%99eau-d%E2%80%99issey-pour-homme-eau-de-toilette-EIH_EDT.html,0,www.isseymiyakeparfums.com,true,2026-07-18T12:46:37.000Z,
issey-miyake-1,Issey Miyake,ロードゥ イッセイ プールオム,source,2:authorized-distributor,,,https://latelierdesparfums.jp/collections/eau-de-toilette/products/leau-dissey-pour-homme-edt-spray,true,1,ok,200,https://latelierdesparfums.jp/collections/eau-de-toilette/products/leau-dissey-pour-homme-edt-spray,0,latelierdesparfums.jp,true,2026-07-18T12:46:37.725Z,
paco-rabanne-3,Paco Rabanne,インヴィクタス,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pl3fn.k90d6b94.g00pl3fn.k90d70c3/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fwish%2F10049299%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fwish%2Fi%2F10056068%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/wish/10049299/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:46:48.593Z,
bvlgari-3,Bvlgari,アクア プールオム,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00trifn.k90d6615.g00trifn.k90d7885/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fmimori%2F0783320427152%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fmimori%2Fi%2F10012912%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/mimori/0783320427152/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:46:59.523Z,
versace-4,Versace,プールオム,purchase,official,product,,https://www.versace.com/us/en/men/accessories/fragrances-body-care/pour-homme/pour-homme-edt-100-ml-blue/R720010-R100MLS_RTU_TU_RNUL__.html,true,2,blocked,403,https://www.versace.com/us/en/men/accessories/fragrances-body-care/pour-homme/pour-homme-edt-100-ml-blue/R720010-R100MLS_RTU_TU_RNUL__.html,0,www.versace.com,true,2026-07-18T12:47:00.079Z,duplicate_url_across_fields
versace-4,Versace,プールオム,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pv5mn.k90d6eb3.g00pv5mn.k90d71f1/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuimonogatari%2Fver1081_sale%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuimonogatari%2Fi%2F10026285%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://transition.afl.rakuten.co.jp/items/list?surl=kousuimonogatari&iurl=ver1081_sale&e=3177e66fdea5054eb2814e5ca32c48d1d62e914f32c5f06d7f9e2d09223f6f61&scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:47:01.486Z,
versace-4,Versace,プールオム,source,1:official,,,https://www.versace.com/us/en/men/accessories/fragrances-body-care/pour-homme/pour-homme-edt-100-ml-blue/R720010-R100MLS_RTU_TU_RNUL__.html,true,2,blocked,403,https://www.versace.com/us/en/men/accessories/fragrances-body-care/pour-homme/pour-homme-edt-100-ml-blue/R720010-R100MLS_RTU_TU_RNUL__.html,0,www.versace.com,true,2026-07-18T12:47:02.007Z,duplicate_url_across_fields
versace-4,Versace,プールオム,source,2:official,,,https://www.versace.com/us/en/men/accessories/fragrances-body-care/pour-homme/SET_Fragrances_PourHomme.html,true,1,blocked,403,https://www.versace.com/us/en/men/accessories/fragrances-body-care/pour-homme/SET_Fragrances_PourHomme.html,0,www.versace.com,true,2026-07-18T12:47:02.516Z,
acqua-di-parma-2,Acqua di Parma,ブルー メディテラネオ アランチャ,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pl3fn.k90d6b94.g00pl3fn.k90d70c3/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fwish%2F10048622%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fwish%2Fi%2F10054358%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/wish/10048622/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:47:13.358Z,
