slug,brand,name,category,label,declaredType,detectedType,url,formatValid,duplicateCount,status,httpStatus,finalUrl,redirectCount,expectedDomain,domainMatch,checkedAt,note
versace-2,Versace,ディラン ブルー,purchase,official,product,,https://www.versace.com/us/en/men/accessories/fragrances-body-care/dylan-blue-pour-homme/SET_Fragrances_DylanBluePourHomme.html,true,2,blocked,403,https://www.versace.com/us/en/men/accessories/fragrances-body-care/dylan-blue-pour-homme/SET_Fragrances_DylanBluePourHomme.html,0,www.versace.com,true,2026-07-18T13:50:26.184Z,duplicate_url_across_fields
versace-2,Versace,ディラン ブルー,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pv5mn.k90d6eb3.g00pv5mn.k90d71f1/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuimonogatari%2Fver1321-sale%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuimonogatari%2Fi%2F10048333%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/kousuimonogatari/ver1321-sale/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T13:50:37.170Z,
versace-2,Versace,ディラン ブルー,source,1:official,,,https://www.versace.com/us/en/men/accessories/fragrances-body-care/dylan-blue-pour-homme/SET_Fragrances_DylanBluePourHomme.html,true,2,blocked,403,https://www.versace.com/us/en/men/accessories/fragrances-body-care/dylan-blue-pour-homme/SET_Fragrances_DylanBluePourHomme.html,0,www.versace.com,true,2026-07-18T13:50:27.904Z,duplicate_url_across_fields
azzaro-2,Azzaro,クローム,purchase,official,product,,https://www.azzaro.com/fr/parfums/azzaro-chrome/eau-de-toilette,true,2,ok,200,https://www.azzaro.com/fr/parfums/azzaro-chrome/eau-de-toilette,0,www.azzaro.com,true,2026-07-18T13:50:29.746Z,duplicate_url_across_fields
azzaro-2,Azzaro,クローム,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00rf2sn.k90d6927.g00rf2sn.k90d73ba/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fbesba%2Fazo-057%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fbesba%2Fi%2F10024728%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/besba/azo-057/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T13:50:40.670Z,
azzaro-2,Azzaro,クローム,source,1:official,,,https://www.azzaro.com/fr/parfums/azzaro-chrome/eau-de-toilette,true,2,ok,200,https://www.azzaro.com/fr/parfums/azzaro-chrome/eau-de-toilette,0,www.azzaro.com,true,2026-07-18T13:50:33.452Z,duplicate_url_across_fields
thierry-mugler-1,Thierry Mugler,A*MEN,purchase,official,product,,https://www.mugler.com/angel-and-a-men-fragrance-collection-/M020101024.html,true,2,blocked,403,https://www.mugler.com/angel-and-a-men-fragrance-collection-/M020101024.html,0,www.mugler.com,true,2026-07-18T13:50:34.102Z,duplicate_url_across_fields
thierry-mugler-1,Thierry Mugler,A*MEN,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00t5c4n.k90d68f1.g00t5c4n.k90d7d3e/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fdiogreco%2Fmugler-amencologne-edt%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fdiogreco%2Fi%2F10046635%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/diogreco/mugler-amencologne-edt/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T13:50:45.390Z,
thierry-mugler-1,Thierry Mugler,A*MEN,source,1:official,,,https://www.mugler.com/angel-and-a-men-fragrance-collection-/M020101024.html,true,2,blocked,403,https://www.mugler.com/angel-and-a-men-fragrance-collection-/M020101024.html,0,www.mugler.com,true,2026-07-18T13:50:34.809Z,duplicate_url_across_fields
jean-paul-gaultier-1,Jean Paul Gaultier,ル マル,purchase,official,product,,https://www.jeanpaulgaultier.com/us/en_US/p/range-le-male/le-male-eau-de-toilette-000000000065120122,true,2,ok,200,https://www.jeanpaulgaultier.com/us/en_US/p/range-le-male/le-male-eau-de-toilette-000000000065120122,0,www.jeanpaulgaultier.com,true,2026-07-18T13:50:35.698Z,duplicate_url_across_fields
jean-paul-gaultier-1,Jean Paul Gaultier,ル マル,source,1:official,,,https://www.jeanpaulgaultier.com/us/en_US/p/range-le-male/le-male-eau-de-toilette-000000000065120122,true,2,ok,200,https://www.jeanpaulgaultier.com/us/en_US/p/range-le-male/le-male-eau-de-toilette-000000000065120122,0,www.jeanpaulgaultier.com,true,2026-07-18T13:50:36.274Z,duplicate_url_across_fields
giorgio-armani-1,Giorgio Armani,ストロンガー ウィズ ユー,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00t2xcn.k90d6542.g00t2xcn.k90d7130/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fstrawberrynet-beauty%2F235254%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fstrawberrynet-beauty%2Fi%2F10032777%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/strawberrynet-beauty/235254/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T13:50:47.134Z,
giorgio-armani-1,Giorgio Armani,ストロンガー ウィズ ユー,source,1:official,,,https://www.giorgioarmanibeauty-usa.com/fragrances/view-all-fragrances/stronger-with-you-eau-de-toilette/3605522040281.html,true,1,blocked,403,https://www.giorgioarmanibeauty-usa.com/fragrances/view-all-fragrances/stronger-with-you-eau-de-toilette/3605522040281.html,0,www.giorgioarmanibeauty-usa.com,true,2026-07-18T13:50:37.739Z,
viktor-rolf-1,Viktor&Rolf,スパイスボム エクストリーム,purchase,official,product,,https://www.viktor-rolf.com/pages/spicebomb-perfume,true,2,ok,200,https://www.viktor-rolf.com/pages/spicebomb-perfume,0,www.viktor-rolf.com,true,2026-07-18T13:50:39.128Z,duplicate_url_across_fields
viktor-rolf-1,Viktor&Rolf,スパイスボム エクストリーム,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pti0n.k90d63ce.g00pti0n.k90d7455/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fbelmo%2Ffr3614270659706%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fbelmo%2Fi%2F11574113%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/belmo/fr3614270659706/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T13:50:51.304Z,
viktor-rolf-1,Viktor&Rolf,スパイスボム エクストリーム,source,1:official,,,https://www.viktor-rolf.com/pages/spicebomb-perfume,true,2,ok,200,https://www.viktor-rolf.com/pages/spicebomb-perfume,0,www.viktor-rolf.com,true,2026-07-18T13:50:41.614Z,duplicate_url_across_fields
prada-1,Prada,キャンディ,purchase,official,product,,https://www.prada-beauty.com/fragrance/candy/candy-eau-de-parfum/MPL01333.html,true,2,blocked,403,https://www.prada-beauty.com/fragrance/candy/candy-eau-de-parfum/MPL01333.html,0,www.prada-beauty.com,true,2026-07-18T13:50:42.218Z,duplicate_url_across_fields
prada-1,Prada,キャンディ,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pv5mn.k90d6eb3.g00pv5mn.k90d71f1/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuimonogatari%2Fpra1123%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuimonogatari%2Fi%2F10038332%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://transition.afl.rakuten.co.jp/items/list?surl=kousuimonogatari&iurl=pra1123&e=d63ca55f47597b95fb3b24181400f13227548af5b3d9212a87278b8b6a829d82&scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T13:50:43.296Z,
prada-1,Prada,キャンディ,source,1:official,,,https://www.prada-beauty.com/fragrance/candy/candy-eau-de-parfum/MPL01333.html,true,2,blocked,403,https://www.prada-beauty.com/fragrance/candy/candy-eau-de-parfum/MPL01333.html,0,www.prada-beauty.com,true,2026-07-18T13:50:43.871Z,duplicate_url_across_fields
carolina-herrera-1,Carolina Herrera,バッドボーイ,purchase,official,product,,https://alokai-prod.carolinaherrera.com/es/en/editorial/fragrances-bad-boy,true,2,manual_review,401,https://alokai-prod.carolinaherrera.com/es/en/editorial/fragrances-bad-boy,0,alokai-prod.carolinaherrera.com,true,2026-07-18T13:50:44.474Z,duplicate_url_across_fields
carolina-herrera-1,Carolina Herrera,バッドボーイ,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pti0n.k90d63ce.g00pti0n.k90d7455/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fbelmo%2Ffr8411061962145%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fbelmo%2Fi%2F11888306%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/belmo/fr8411061962145/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T13:50:55.555Z,
carolina-herrera-1,Carolina Herrera,バッドボーイ,source,1:official,,,https://alokai-prod.carolinaherrera.com/es/en/editorial/fragrances-bad-boy,true,2,manual_review,401,https://alokai-prod.carolinaherrera.com/es/en/editorial/fragrances-bad-boy,0,alokai-prod.carolinaherrera.com,true,2026-07-18T13:50:45.908Z,duplicate_url_across_fields
parfums-de-marly-1,Parfums de Marly,レイトン,purchase,official,product,,https://us.parfums-de-marly.com/products/layton,true,2,ok,200,https://us.parfums-de-marly.com/products/layton,0,us.parfums-de-marly.com,true,2026-07-18T13:50:47.413Z,duplicate_url_across_fields
parfums-de-marly-1,Parfums de Marly,レイトン,source,1:official,,,https://us.parfums-de-marly.com/products/layton,true,2,ok,200,https://us.parfums-de-marly.com/products/layton,0,us.parfums-de-marly.com,true,2026-07-18T13:50:48.038Z,duplicate_url_across_fields
